point_id,algorithm,num_observations,num_breaks,break_dates,time_span_years,status
1413556,CCD,474,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413556 (possibly due to no enough clear observation)
1413562,CCD,274,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413562 (possibly due to no enough clear observation)
1413563,CCD,339,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413563 (possibly due to no enough clear observation)
1413569,CCD,492,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413569 (possibly due to no enough clear observation)
1413576,CCD,531,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413576 (possibly due to no enough clear observation)
1413578,CCD,541,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413578 (possibly due to no enough clear observation)
1413579,CCD,426,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413579 (possibly due to no enough clear observation)
1413583,CCD,527,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413583 (possibly due to no enough clear observation)
1413589,CCD,437,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413589 (possibly due to no enough clear observation)
1413590,CCD,462,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413590 (possibly due to no enough clear observation)
1413596,CCD,552,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413596 (possibly due to no enough clear observation)
1413597,CCD,470,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413597 (possibly due to no enough clear observation)
1413601,CCD,276,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413601 (possibly due to no enough clear observation)
1413605,CCD,486,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413605 (possibly due to no enough clear observation)
1413608,CCD,318,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413608 (possibly due to no enough clear observation)
1413609,CCD,372,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413609 (possibly due to no enough clear observation)
1413610,CCD,442,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413610 (possibly due to no enough clear observation)
1413611,CCD,412,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413611 (possibly due to no enough clear observation)
1413616,CCD,534,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413616 (possibly due to no enough clear observation)
1413618,CCD,305,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413618 (possibly due to no enough clear observation)
1413624,CCD,414,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413624 (possibly due to no enough clear observation)
1413626,CCD,517,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413626 (possibly due to no enough clear observation)
1413631,CCD,473,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413631 (possibly due to no enough clear observation)
1413632,CCD,505,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413632 (possibly due to no enough clear observation)
1413638,CCD,524,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413638 (possibly due to no enough clear observation)
1413641,CCD,556,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413641 (possibly due to no enough clear observation)
1413648,CCD,513,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413648 (possibly due to no enough clear observation)
1413649,CCD,462,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413649 (possibly due to no enough clear observation)
1413652,CCD,299,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413652 (possibly due to no enough clear observation)
1413656,CCD,561,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413656 (possibly due to no enough clear observation)
1413658,CCD,451,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413658 (possibly due to no enough clear observation)
1413660,CCD,529,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413660 (possibly due to no enough clear observation)
1413665,CCD,322,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413665 (possibly due to no enough clear observation)
1413666,CCD,539,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413666 (possibly due to no enough clear observation)
1413670,CCD,492,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413670 (possibly due to no enough clear observation)
1413674,CCD,274,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413674 (possibly due to no enough clear observation)
1413680,CCD,516,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413680 (possibly due to no enough clear observation)
1413695,CCD,396,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413695 (possibly due to no enough clear observation)
1413701,CCD,553,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413701 (possibly due to no enough clear observation)
1413703,CCD,591,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413703 (possibly due to no enough clear observation)
1413707,CCD,435,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413707 (possibly due to no enough clear observation)
1413708,CCD,554,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413708 (possibly due to no enough clear observation)
1413710,CCD,439,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413710 (possibly due to no enough clear observation)
1413712,CCD,415,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413712 (possibly due to no enough clear observation)
1413713,CCD,266,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413713 (possibly due to no enough clear observation)
1413715,CCD,442,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413715 (possibly due to no enough clear observation)
1413717,CCD,359,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413717 (possibly due to no enough clear observation)
1413718,CCD,518,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413718 (possibly due to no enough clear observation)
1413720,CCD,399,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413720 (possibly due to no enough clear observation)
1413721,CCD,332,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413721 (possibly due to no enough clear observation)
1413723,CCD,497,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413723 (possibly due to no enough clear observation)
1413725,CCD,518,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413725 (possibly due to no enough clear observation)
1413728,CCD,429,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413728 (possibly due to no enough clear observation)
1413729,CCD,281,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413729 (possibly due to no enough clear observation)
1413732,CCD,573,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413732 (possibly due to no enough clear observation)
1413733,CCD,563,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413733 (possibly due to no enough clear observation)
1413735,CCD,306,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413735 (possibly due to no enough clear observation)
1413741,CCD,475,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413741 (possibly due to no enough clear observation)
1413749,CCD,454,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413749 (possibly due to no enough clear observation)
1413750,CCD,514,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413750 (possibly due to no enough clear observation)
1413755,CCD,507,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413755 (possibly due to no enough clear observation)
1413756,CCD,526,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413756 (possibly due to no enough clear observation)
1413761,CCD,319,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413761 (possibly due to no enough clear observation)
1413762,CCD,306,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413762 (possibly due to no enough clear observation)
1413764,CCD,479,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413764 (possibly due to no enough clear observation)
1413766,CCD,471,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413766 (possibly due to no enough clear observation)
1413767,CCD,301,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413767 (possibly due to no enough clear observation)
1413769,CCD,593,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413769 (possibly due to no enough clear observation)
1413773,CCD,544,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413773 (possibly due to no enough clear observation)
1413774,CCD,514,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413774 (possibly due to no enough clear observation)
1413779,CCD,408,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413779 (possibly due to no enough clear observation)
1413780,CCD,526,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413780 (possibly due to no enough clear observation)
1413782,CCD,543,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413782 (possibly due to no enough clear observation)
1413786,CCD,320,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413786 (possibly due to no enough clear observation)
1413787,CCD,271,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413787 (possibly due to no enough clear observation)
1413789,CCD,556,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413789 (possibly due to no enough clear observation)
1413795,CCD,466,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413795 (possibly due to no enough clear observation)
1413796,CCD,546,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413796 (possibly due to no enough clear observation)
1413797,CCD,536,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413797 (possibly due to no enough clear observation)
1413799,CCD,429,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413799 (possibly due to no enough clear observation)
1413800,CCD,289,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413800 (possibly due to no enough clear observation)
1413804,CCD,570,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413804 (possibly due to no enough clear observation)
1413820,CCD,331,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413820 (possibly due to no enough clear observation)
1413822,CCD,462,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413822 (possibly due to no enough clear observation)
1413824,CCD,496,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413824 (possibly due to no enough clear observation)
1413825,CCD,461,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413825 (possibly due to no enough clear observation)
1413826,CCD,565,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413826 (possibly due to no enough clear observation)
1413828,CCD,536,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413828 (possibly due to no enough clear observation)
1413834,CCD,527,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413834 (possibly due to no enough clear observation)
1413835,CCD,291,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413835 (possibly due to no enough clear observation)
1413836,CCD,492,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413836 (possibly due to no enough clear observation)
1413839,CCD,524,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413839 (possibly due to no enough clear observation)
1413844,CCD,521,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413844 (possibly due to no enough clear observation)
1413845,CCD,528,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413845 (possibly due to no enough clear observation)
1413846,CCD,531,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413846 (possibly due to no enough clear observation)
1413847,CCD,535,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413847 (possibly due to no enough clear observation)
1413856,CCD,449,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413856 (possibly due to no enough clear observation)
1413858,CCD,466,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413858 (possibly due to no enough clear observation)
1413860,CCD,482,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413860 (possibly due to no enough clear observation)
1413863,CCD,379,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413863 (possibly due to no enough clear observation)
1413874,CCD,489,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413874 (possibly due to no enough clear observation)
1413875,CCD,329,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413875 (possibly due to no enough clear observation)
1413881,CCD,522,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413881 (possibly due to no enough clear observation)
1413888,CCD,268,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413888 (possibly due to no enough clear observation)
1413956,CCD,292,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413956 (possibly due to no enough clear observation)
1413958,CCD,297,-1,,0.0,error: The COLD function has no change records outputted for pos = 1413958 (possibly due to no enough clear observation)
1414000,CCD,288,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414000 (possibly due to no enough clear observation)
1414010,CCD,295,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414010 (possibly due to no enough clear observation)
1414016,CCD,294,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414016 (possibly due to no enough clear observation)
1414045,CCD,310,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414045 (possibly due to no enough clear observation)
1414065,CCD,330,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414065 (possibly due to no enough clear observation)
1414067,CCD,291,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414067 (possibly due to no enough clear observation)
1414078,CCD,285,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414078 (possibly due to no enough clear observation)
1414093,CCD,271,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414093 (possibly due to no enough clear observation)
1414095,CCD,288,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414095 (possibly due to no enough clear observation)
1414135,CCD,302,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414135 (possibly due to no enough clear observation)
1414152,CCD,292,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414152 (possibly due to no enough clear observation)
1414169,CCD,309,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414169 (possibly due to no enough clear observation)
1414186,CCD,310,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414186 (possibly due to no enough clear observation)
1414195,CCD,379,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414195 (possibly due to no enough clear observation)
1414227,CCD,300,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414227 (possibly due to no enough clear observation)
1414236,CCD,283,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414236 (possibly due to no enough clear observation)
1414237,CCD,297,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414237 (possibly due to no enough clear observation)
1414256,CCD,270,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414256 (possibly due to no enough clear observation)
1414262,CCD,304,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414262 (possibly due to no enough clear observation)
1414280,CCD,312,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414280 (possibly due to no enough clear observation)
1414301,CCD,308,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414301 (possibly due to no enough clear observation)
1414345,CCD,316,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414345 (possibly due to no enough clear observation)
1414354,CCD,297,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414354 (possibly due to no enough clear observation)
1414416,CCD,301,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414416 (possibly due to no enough clear observation)
1414417,CCD,278,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414417 (possibly due to no enough clear observation)
1414462,CCD,301,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414462 (possibly due to no enough clear observation)
1414470,CCD,442,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414470 (possibly due to no enough clear observation)
1414506,CCD,303,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414506 (possibly due to no enough clear observation)
1414509,CCD,307,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414509 (possibly due to no enough clear observation)
1414511,CCD,355,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414511 (possibly due to no enough clear observation)
1414533,CCD,215,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414533 (possibly due to no enough clear observation)
1414546,CCD,381,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414546 (possibly due to no enough clear observation)
1414552,CCD,314,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414552 (possibly due to no enough clear observation)
1414585,CCD,368,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414585 (possibly due to no enough clear observation)
1414609,CCD,297,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414609 (possibly due to no enough clear observation)
1414623,CCD,357,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414623 (possibly due to no enough clear observation)
1414629,CCD,356,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414629 (possibly due to no enough clear observation)
1414663,CCD,178,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414663 (possibly due to no enough clear observation)
1414674,CCD,398,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414674 (possibly due to no enough clear observation)
1414678,CCD,398,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414678 (possibly due to no enough clear observation)
1414699,CCD,332,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414699 (possibly due to no enough clear observation)
1414700,CCD,306,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414700 (possibly due to no enough clear observation)
1414708,CCD,404,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414708 (possibly due to no enough clear observation)
1414714,CCD,355,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414714 (possibly due to no enough clear observation)
1414721,CCD,356,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414721 (possibly due to no enough clear observation)
1414733,CCD,269,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414733 (possibly due to no enough clear observation)
1414759,CCD,390,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414759 (possibly due to no enough clear observation)
1414768,CCD,229,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414768 (possibly due to no enough clear observation)
1414781,CCD,419,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414781 (possibly due to no enough clear observation)
1414787,CCD,376,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414787 (possibly due to no enough clear observation)
1414791,CCD,217,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414791 (possibly due to no enough clear observation)
1414800,CCD,319,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414800 (possibly due to no enough clear observation)
1414806,CCD,223,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414806 (possibly due to no enough clear observation)
1414836,CCD,296,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414836 (possibly due to no enough clear observation)
1414855,CCD,344,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414855 (possibly due to no enough clear observation)
1414921,CCD,366,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414921 (possibly due to no enough clear observation)
1414924,CCD,256,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414924 (possibly due to no enough clear observation)
1414939,CCD,304,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414939 (possibly due to no enough clear observation)
1414942,CCD,349,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414942 (possibly due to no enough clear observation)
1414943,CCD,261,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414943 (possibly due to no enough clear observation)
1414951,CCD,375,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414951 (possibly due to no enough clear observation)
1414954,CCD,390,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414954 (possibly due to no enough clear observation)
1414968,CCD,306,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414968 (possibly due to no enough clear observation)
1414980,CCD,370,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414980 (possibly due to no enough clear observation)
1414982,CCD,273,-1,,0.0,error: The COLD function has no change records outputted for pos = 1414982 (possibly due to no enough clear observation)
1415000,CCD,200,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415000 (possibly due to no enough clear observation)
1415003,CCD,206,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415003 (possibly due to no enough clear observation)
1415014,CCD,274,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415014 (possibly due to no enough clear observation)
1415023,CCD,365,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415023 (possibly due to no enough clear observation)
1415050,CCD,204,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415050 (possibly due to no enough clear observation)
1415057,CCD,330,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415057 (possibly due to no enough clear observation)
1415085,CCD,183,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415085 (possibly due to no enough clear observation)
1415176,CCD,264,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415176 (possibly due to no enough clear observation)
1415331,CCD,302,-1,,0.0,error: The COLD function has no change records outputted for pos = 1415331 (possibly due to no enough clear observation)
1446914,CCD,266,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446914 (possibly due to no enough clear observation)
1446915,CCD,268,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446915 (possibly due to no enough clear observation)
1446916,CCD,256,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446916 (possibly due to no enough clear observation)
1446917,CCD,284,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446917 (possibly due to no enough clear observation)
1446918,CCD,247,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446918 (possibly due to no enough clear observation)
1446919,CCD,235,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446919 (possibly due to no enough clear observation)
1446920,CCD,265,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446920 (possibly due to no enough clear observation)
1446921,CCD,235,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446921 (possibly due to no enough clear observation)
1446922,CCD,243,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446922 (possibly due to no enough clear observation)
1446923,CCD,240,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446923 (possibly due to no enough clear observation)
1446924,CCD,230,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446924 (possibly due to no enough clear observation)
1446925,CCD,228,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446925 (possibly due to no enough clear observation)
1446926,CCD,245,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446926 (possibly due to no enough clear observation)
1446927,CCD,253,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446927 (possibly due to no enough clear observation)
1446929,CCD,239,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446929 (possibly due to no enough clear observation)
1446930,CCD,278,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446930 (possibly due to no enough clear observation)
1446931,CCD,226,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446931 (possibly due to no enough clear observation)
1446933,CCD,265,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446933 (possibly due to no enough clear observation)
1446934,CCD,245,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446934 (possibly due to no enough clear observation)
1446935,CCD,228,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446935 (possibly due to no enough clear observation)
1446936,CCD,279,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446936 (possibly due to no enough clear observation)
1446937,CCD,272,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446937 (possibly due to no enough clear observation)
1446938,CCD,237,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446938 (possibly due to no enough clear observation)
1446940,CCD,260,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446940 (possibly due to no enough clear observation)
1446941,CCD,253,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446941 (possibly due to no enough clear observation)
1446942,CCD,241,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446942 (possibly due to no enough clear observation)
1446943,CCD,243,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446943 (possibly due to no enough clear observation)
1446944,CCD,240,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446944 (possibly due to no enough clear observation)
1446945,CCD,232,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446945 (possibly due to no enough clear observation)
1446946,CCD,271,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446946 (possibly due to no enough clear observation)
1446947,CCD,247,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446947 (possibly due to no enough clear observation)
1446948,CCD,268,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446948 (possibly due to no enough clear observation)
1446949,CCD,233,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446949 (possibly due to no enough clear observation)
1446950,CCD,244,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446950 (possibly due to no enough clear observation)
1446951,CCD,231,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446951 (possibly due to no enough clear observation)
1446952,CCD,242,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446952 (possibly due to no enough clear observation)
1446953,CCD,242,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446953 (possibly due to no enough clear observation)
1446954,CCD,249,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446954 (possibly due to no enough clear observation)
1446955,CCD,239,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446955 (possibly due to no enough clear observation)
1446956,CCD,280,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446956 (possibly due to no enough clear observation)
1446957,CCD,253,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446957 (possibly due to no enough clear observation)
1446958,CCD,231,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446958 (possibly due to no enough clear observation)
1446959,CCD,270,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446959 (possibly due to no enough clear observation)
1446960,CCD,232,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446960 (possibly due to no enough clear observation)
1446961,CCD,254,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446961 (possibly due to no enough clear observation)
1446962,CCD,236,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446962 (possibly due to no enough clear observation)
1446963,CCD,263,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446963 (possibly due to no enough clear observation)
1446964,CCD,228,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446964 (possibly due to no enough clear observation)
1446966,CCD,251,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446966 (possibly due to no enough clear observation)
1446967,CCD,248,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446967 (possibly due to no enough clear observation)
1446968,CCD,238,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446968 (possibly due to no enough clear observation)
1446969,CCD,252,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446969 (possibly due to no enough clear observation)
1446970,CCD,256,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446970 (possibly due to no enough clear observation)
1446971,CCD,240,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446971 (possibly due to no enough clear observation)
1446972,CCD,279,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446972 (possibly due to no enough clear observation)
1446973,CCD,261,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446973 (possibly due to no enough clear observation)
1446974,CCD,246,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446974 (possibly due to no enough clear observation)
1446975,CCD,250,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446975 (possibly due to no enough clear observation)
1446976,CCD,256,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446976 (possibly due to no enough clear observation)
1446977,CCD,233,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446977 (possibly due to no enough clear observation)
1446978,CCD,242,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446978 (possibly due to no enough clear observation)
1446979,CCD,222,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446979 (possibly due to no enough clear observation)
1446980,CCD,245,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446980 (possibly due to no enough clear observation)
1446981,CCD,229,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446981 (possibly due to no enough clear observation)
1446982,CCD,284,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446982 (possibly due to no enough clear observation)
1446983,CCD,229,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446983 (possibly due to no enough clear observation)
1446984,CCD,256,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446984 (possibly due to no enough clear observation)
1446985,CCD,233,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446985 (possibly due to no enough clear observation)
1446986,CCD,233,-1,,0.0,error: The COLD function has no change records outputted for pos = 1446986 (possibly due to no enough clear observation)
